Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_20,MA_50,Daily_Return,Volatility
0.041084295,0.041147402,0.040831294,0.040831294,729600,0.0,0,0.04476278555,0.046090093779999994,-0.006158312916777264,0.04263002030905393
0.040831303,0.041084304,0.040578492,0.041084304,537600,0.0,0,0.044474407650000006,0.046003076579999996,0.006196472734858904,0.04254705024756166
0.041084295,0.041210701,0.040831294,0.040831294,614400,0.0,0,0.0442169981,0.04591595054,-0.006158312916777264,0.04243713807411437
0.040957883,0.041337096,0.040957883,0.040957883,921600,0.0,0,0.04389737935,0.04582145326,0.003100293613031324,0.04169919215495344
0.040957883,0.041084285,0.040578474,0.040957883,1344000,0.0,0,0.04357153025,0.04573933438,0.0,0.041673695264109155
0.041084304,0.041716331,0.041084304,0.041084304,768000,0.0,0,0.0432395413,0.04563993408,0.0030866097254098612,0.04164460476880348
0.041084295,0.041337106,0.040831294,0.040831294,1497600,0.0,0,0.042882443549999996,0.04554785668,-0.006158312916777264,0.0415532134675318
0.040831315,0.040831315,0.039946478,0.039946478,2035200,0.0,0,0.0424779849,0.04543560728,-0.02167004552929419,0.041626159878040456
0.039946457,0.040072862,0.039440839,0.040072862,2227200,0.0,0,0.0420767363,0.04533578798000001,0.0031638333672370234,0.041650808944098255
0.040072876,0.040452092,0.040009772,0.040325686,3532800,0.0,0,0.041675669299999996,0.04522121532,0.006309107644969281,0.04167058137825224
0.040578456,0.041716294,0.040578456,0.04127378,1382400,0.0,0,0.04135315415,0.04511090171999999,0.023510920558177384,0.04224141624827752
0.041273811,0.04184273,0.041210704,0.041589919,1996800,0.0,0,0.04105890685,0.04500566286,0.007659560137210697,0.04235644456490513
0.041589906,0.041716311,0.041526605,0.041716311,1152000,0.0,0,0.04074605995,0.044907936419999996,0.0030390056782749753,0.04223958958123696
0.042022041,0.042149373,0.041894709,0.041958276,1420800,0.001563,0,0.0408782528,0.044815049280000005,0.005800249211873165,0.009891385241908367
0.042149382,0.042276714,0.042149382,0.042276714,1113600,0.0,0,0.04101056225000001,0.04472354632,0.007589396666345394,0.009880530244066868
0.042404015,0.043931991,0.042404015,0.043931991,2035200,0.0,0,0.04119719855,0.044655180979999994,0.03915339777826632,0.012541047817416202
0.04367734,0.04367734,0.043040685,0.043040685,1651200,0.0,0,0.04132030725,0.0445565297,-0.02028831336144077,0.013641306549150975
0.043040673,0.044186654,0.043040673,0.043931991,1267200,0.0,0,0.04145005165,0.044465736920000005,0.020708452943999145,0.013769800243313882
0.044059298,0.044250391,0.044059298,0.044250391,1228800,0.0,0,0.0415988822,0.0443638643,0.0072475659024877626,0.013753021227786676
0.043931978,0.043931978,0.043549984,0.043677315,998400,0.0,0,0.041728532750000005,0.04426299364,-0.012950755621571775,0.014136045128518926
0.043677333,0.043804664,0.043550001,0.043804664,921600,0.0,0,0.04187720125,0.0441721464,0.0029156783103538864,0.01396585487953451
0.043741092,0.043741092,0.042340253,0.042340253,844800,0.0,0,0.041939998699999995,0.04405948648,-0.033430481283910796,0.016210566335396488
0.042531354,0.04304068,0.042531354,0.042849779,960000,0.0,0,0.04204092295,0.04395452538,0.012034080193143781,0.016260793985836876
0.042849784,0.043040685,0.042786022,0.043040685,883200,0.0,0,0.04214506305,0.04386833392000001,0.0044552388473229065,0.016266068451014658
0.043040676,0.044059326,0.043040676,0.04355,1344000,0.0,0,0.0422746689,0.043779868939999994,0.011833338619029687,0.016380991093542952
0.043868443,0.044950858,0.043868443,0.044950858,3072000,0.0,0,0.0424679966,0.043749324099999994,0.03216665901262927,0.017614509169576718
0.044950895,0.045205559,0.044441568,0.0445689,1612800,0.0,0,0.0426548769,0.04369992802000001,-0.008497234913736329,0.01769764343464087
0.044568855,0.044568855,0.044059336,0.044059336,806400,0.0,0,0.042860519799999997,0.043639093360000006,-0.011433174253795864,0.0170354317302125
0.044059336,0.044314195,0.044059336,0.044059336,921600,0.0,0,0.0430598435,0.04356330762,0.0,0.017068519608188684
0.044059322,0.044441509,0.043931991,0.043931991,960000,0.0,0,0.04324015875,0.04348248246,-0.002890306835309553,0.017152046974152676
0.043931978,0.044314168,0.043677315,0.043677315,460800,0.0,0,0.0433603355,0.04339656378,-0.00579705117393825,0.01668168393710942
0.04367734,0.043804672,0.042786022,0.043040685,1843200,0.0,0,0.04343287380000001,0.043320340240000005,-0.014575758606040656,0.017088386147274502
0.043295346,0.043550009,0.043295346,0.043295346,652800,0.0,0,0.04351182555,0.043266657459999996,0.005916750627923184,0.017110989879336784
0.043295336,0.043804663,0.043295336,0.04355,691200,0.0,0,0.043591411749999996,0.04319065230000001,0.0058817869246270416,0.01711195320335677
0.04354999,0.04354999,0.043359091,0.043422658,652800,0.0,0,0.04364870895,0.04310960816000001,-0.0029240413318024627,0.017092749157242692
0.043422658,0.043486423,0.043295326,0.043422658,614400,0.0,0,0.0436232423,0.04302357966,0.0,0.01461262085982783
0.043422658,0.043422658,0.043295326,0.043422658,729600,0.0,0,0.04364234095,0.04293256784,0.0,0.013849532283676722
0.043422678,0.043486442,0.043040686,0.043486442,921600,0.0,0,0.0436200635,0.04284158366000001,0.0014689105397462932,0.013017603082771907
0.043677386,0.044823563,0.043677386,0.0445689,1420800,0.0,0,0.043635988949999996,0.04277100498,0.024891850200115195,0.014116711702825755
0.044568859,0.044568859,0.044441527,0.044505097,422400,0.0,0,0.04367737805000001,0.042694166400000004,-0.001431558777533204,0.013771823668099316
0.044568863,0.044950858,0.044568863,0.044950858,1113600,0.0,0,0.04373468775,0.042638701900000006,0.010015953902987818,0.013913796973608188
0.044887075,0.044887075,0.044314185,0.044441514,2073600,0.0,0,0.0438397508,0.04257803488,-0.011331129652742189,0.011705773566715127
0.044441516,0.04482351,0.044314187,0.044314187,1190400,0.0,0,0.0439129712,0.04250485364,-0.002865046406834937,0.011539274003305316
0.04482353,0.045332856,0.04482353,0.045332856,1996800,0.0,0,0.044027579750000004,0.04262522238,0.022987423869470947,0.012474590134263544
0.045332846,0.046224164,0.045332846,0.045587506,3187200,0.0,0,0.04412945505,0.042744362,0.005617338559035456,0.012310653231446148
0.04558752,0.046033277,0.04533286,0.045714851,1536000,0.0,0,0.0441676547,0.04285467372,0.002793418881041676,0.010125806204253813
0.04520553,0.04520553,0.044823535,0.044823535,652800,0.0,0,0.044180386450000005,0.0429395742,-0.019497296403744202,0.010929461938426517
0.044823529,0.045332855,0.044823529,0.045078192,1228800,0.0,0,0.04423132925,0.04301439598,0.00568132343868033,0.010624793221533731
0.045205526,0.045460186,0.045205526,0.045205526,960000,0.0,0,0.044288638750000005,0.043093030899999996,0.0028247361828530604,0.010626816681939062
0.045205525,0.045332856,0.045014428,0.045332856,614400,0.0,0,0.044358681999999997,0.04317800194,0.0028166910390556854,0.010583827563394255
0.045332856,0.045587517,0.044950862,0.045332856,921600,0.0,0,0.04444145905,0.043268033180000005,0.0,0.010448417408664448
0.045332858,0.045332858,0.045078194,0.045205526,307200,0.0,0,0.0445497011,0.04335045762,-0.002808779574796638,0.00978102000315637
0.045460157,0.045842152,0.045460157,0.045842152,1075200,0.0,0,0.0446770414,0.04345067478,0.014082924286734189,0.010096437677446411
0.045842167,0.045905929,0.045587504,0.045905929,1382400,0.0,0,0.044794837850000005,0.0435496357,0.0013912304989520674,0.01007678920625222
0.045905914,0.045969484,0.045460157,0.045842152,1958400,0.0,0,0.04491581255,0.04364732108,-0.0013892976656675327,0.010037588768659445
0.045842161,0.046096824,0.045842161,0.046096824,998400,0.0,0,0.045049520850000004,0.043747571480000004,0.005555411098501661,0.010033987296222293
0.04609684,0.046160602,0.045969509,0.046033271,883200,0.0,0,0.0451800515,0.04385161101999999,-0.0013786850044159582,0.01006067337005554
0.046033267,0.046033267,0.045842173,0.045969505,1036800,0.0,0,0.04530420465,0.043972071560000006,-0.0013852154890318102,0.010103257447724412
0.045969497,0.046351489,0.045969497,0.046351489,1920000,0.0,0,0.0453933341,0.04409764409999999,0.00830950866231861,0.008792771808565764
0.046478824,0.046733487,0.046478824,0.046542589,883200,0.0,0,0.0454952087,0.04422198216,0.004122844899330014,0.008766378136766763
0.046542606,0.046733504,0.045905948,0.046224181,844800,0.0,0,0.04555887485,0.044320990180000006,-0.00684121805084803,0.008793497189105841
0.046224129,0.047115446,0.046224129,0.047051877,1305600,0.0,0,0.045689393,0.04443022934,0.017906125800260186,0.008987739378563356
0.047051917,0.047115487,0.046606161,0.046606161,844800,0.0,0,0.045803991700000005,0.04452802633999999,-0.009472863324878622,0.009325764982893319
0.046733491,0.047306579,0.046733491,0.046733491,1190400,0.0,0,0.04587402345,0.04462353064,0.002732042229352416,0.007996374449168708
0.047115483,0.047561239,0.047115483,0.047561239,1382400,0.0,0,0.0459727101,0.044729221140000004,0.017712094309410675,0.008742458756551084
0.047497633,0.047497633,0.046988115,0.046988115,921600,0.0,0,0.0460363733,0.04479034362,-0.012050232753608503,0.009298067456772176
0.047051902,0.047497658,0.047051902,0.047370329,883200,0.0,0,0.046163713,0.0448769365,0.008134269697773755,0.007987638596354856
0.047370342,0.047752334,0.047370342,0.047497671,1190400,0.0,0,0.04628468695,0.044948250099999996,0.0026882228324822677,0.007958743903342924
0.047497644,0.047752307,0.047242789,0.047624975,2188800,0.0,0,0.0464056594,0.04501574178,0.0026802156257303977,0.007958640112773972
0.047879638,0.048070536,0.047879638,0.047943205,1766400,0.0,0,0.04653617685,0.045101059580000005,0.006681998258266875,0.008009916722886534
0.047943205,0.047943205,0.047624975,0.047943205,921600,0.0,0,0.0466666943,0.0451838304,0.0,0.008009916722886534
0.047752343,0.047752343,0.047370351,0.047688581,537600,0.0,0,0.04679084705,0.045290796960000004,-0.0053109507384832,0.008121447944088358
0.047688547,0.04787964,0.047370317,0.04787964,998400,0.0,0,0.04689272145,0.04539139418,0.004006388866970134,0.00767918920450947
0.047879638,0.047879638,0.047497644,0.047624975,921600,0.0,0,0.04697867375,0.045483079979999994,-0.005318857869440974,0.007861024775936202
0.047624975,0.047752307,0.047497644,0.047624975,345600,0.0,0,0.0470678149,0.045564579480000006,0.0,0.007836817290623271
0.047497662,0.047497662,0.046988143,0.047115475,1651200,0.0,0,0.04711874745,0.04560787182000001,-0.010698168345495307,0.00827263906462373
0.046988133,0.046988133,0.045714821,0.045842152,1536000,0.0,0,0.047109191499999994,0.04563333686,-0.02702557917541959,0.01039645189324816
0.045842173,0.047242818,0.045842173,0.046733491,2112000,0.0,0,0.0471473908,0.04568681995999999,0.01944365526295555,0.011273165567732864
0.046733489,0.047625003,0.046733489,0.047497671,537600,0.0,0,0.0472046999,0.04575558666,0.01635187065310384,0.011687753737681817
0.047497676,0.047497676,0.046606162,0.047306582,691200,0.0,0,0.04724289955,0.04582307848,-0.00402312357589063,0.011725606775602214
0.047306582,0.047306582,0.04724282,0.047306582,230400,0.0,0,0.0472970196,0.04589566382,0.0,0.01158748672036834
0.047306578,0.047625003,0.047179246,0.047497671,614400,0.0,0,0.0473193093,0.045984803539999994,0.004039374478587376,0.010933016910199619
0.047433896,0.047433896,0.047242803,0.047370329,537600,0.0,0,0.047357517700000004,0.0460663032,-0.0026810156649574868,0.010709202479147792
0.047716692,0.048229739,0.047524198,0.047716692,1075200,0.001758,0,0.04740667775,0.04614963704,0.007311813266063449,0.010799736079773829
0.04771669,0.04816551,0.047588231,0.04784495,806400,0.0,0,0.0474208633,0.04623808288,0.0026879063619917876,0.010081870046093821
0.047844963,0.04803726,0.047588244,0.047588244,422400,0.0,0,0.04745086975,0.0463213946,-0.0053653729390457094,0.009754778248765254
0.047588247,0.048037263,0.047459985,0.047652476,1228800,0.0,0,0.0474649771,0.04640599096,0.0013497451177226782,0.009598632040518737
0.047652461,0.047973214,0.04745997,0.047716692,1305600,0.0,0,0.04747592815,0.04649059596,0.001347589997212184,0.009586049775854947
0.047716685,0.047908979,0.047524191,0.047524191,960000,0.0,0,0.04747088895,0.04654970178,-0.004034248644059324,0.009614873076879643
0.047524191,0.047908979,0.047524191,0.047524191,1075200,0.0,0,0.047449938250000004,0.046610083659999996,0.0,0.009483397679417334
0.047588294,0.047909047,0.047588294,0.047909047,499200,0.0,0,0.047448230349999995,0.04666924744,0.008098107340743566,0.009672193035074047
0.047908985,0.048037247,0.04771669,0.04784495,1152000,0.0,0,0.0474560488,0.04673731616000001,-0.0013378892717278434,0.009597692600822008
0.04784495,0.047908985,0.047588231,0.04784495,729600,0.0,0,0.047454314299999995,0.04680793142,0.0,0.00955595208212901
0.048037249,0.048037249,0.047588233,0.047716692,499200,0.0,0,0.04745890015,0.04685560814,-0.0026807008890175066,0.009496585625087914
0.047716707,0.047909001,0.047588247,0.047652476,652800,0.0,0,0.0474602752,0.04689690754,-0.0013457764423401297,0.009502389865580102
0.047716719,0.047973242,0.047716719,0.047973242,537600,0.0,0,0.04750316355,0.046942075359999995,0.006731360611776038,0.009258785707085678
0.047973214,0.048293771,0.047716692,0.047716692,1152000,0.0,0,0.04759689055000001,0.046999938500000005,-0.005347772827194008,0.006737938355002396
0.047716719,0.048165539,0.047716719,0.047973242,768000,0.0,0,0.0476588781,0.0470578395,0.005376525262899667,0.005431823639208245
0.048101501,0.048742814,0.048101501,0.048486289,1267200,0.0,0,0.047708309,0.04712345476,0.010694440871851008,0.004706974018690342
0.048358009,0.048358009,0.048101484,0.048229747,883200,0.0,0,0.04775446725,0.04718139258,-0.005291021550442809,0.0047866336759392536
0.04822973,0.048422024,0.04822973,0.048293762,652800,0.0,0,0.04780382625,0.04724061069999999,0.0013272928842027465,0.004781564012301499
0.048486289,0.048486289,0.048293795,0.048486289,883200,0.0,0,0.04785325715,0.047306225959999997,0.003986581124079791,0.004779837651992603
0.048486256,0.048550287,0.048293762,0.048293762,576000,0.0,0,0.0478994288,0.04735525816,-0.003970751401494277,0.004841009941553392
0.048293762,0.048550287,0.048101468,0.048293762,1152000,0.0,0,0.0479282823,0.047403014820000006,0.0,0.004607900078669332
0.048293778,0.048486272,0.048101484,0.048229747,729600,0.0,0,0.04794752215,0.04745076672000001,-0.0013255335130030188,0.004600090221779819
0.048229747,0.048678566,0.048229747,0.048229747,1075200,0.0,0,0.047979597299999996,0.04749342518,0.0,0.004397504254201314
0.048229763,0.048614551,0.048165535,0.048486289,691200,0.0,0,0.04802128795,0.04754248554,0.005319165369040757,0.004517317932076724
0.048486254,0.048678548,0.048293761,0.048614517,960000,0.0,0,0.0480661792,0.04759538578,0.0026446239265702776,0.004533704384444735
0.048614517,0.048678548,0.048357992,0.048614517,1036800,0.0,0,0.0481206955,0.04764064634,0.0,0.004388044838395409
0.048614533,0.048614533,0.048358008,0.048358008,1267200,0.0,0,0.04816238635,0.047676954720000005,-0.005276386886657769,0.004613274438732405
0.048422057,0.04855032,0.048422057,0.048486289,768000,0.0,0,0.04819124845,0.04772219688,0.0026527354063055064,0.004315967090023874
0.048486289,0.048806845,0.048486289,0.048486289,2764800,0.0,0,0.04822331540000001,0.04775088512,0.0,0.00429453731227497
0.048486254,0.048614517,0.048165501,0.048614517,652800,0.0,0,0.048261793750000004,0.04779105224,0.0026446239265702776,0.004313341819647491
0.048614531,0.049191613,0.0485503,0.048742794,2112000,0.0,0,0.04831309885,0.0478312383,0.0026386562680442704,0.004250510066056871
0.048742814,0.048935108,0.048486289,0.048486289,1574400,0.0,0,0.0483547895,0.047849739300000006,-0.005262418892113541,0.004453203724293016
0.048486246,0.048742771,0.048101458,0.048165493,1036800,0.0,0,0.04836440205,0.04787328686,-0.00661622092794123,0.00452919883880585
0.04797326,0.04797326,0.04720349,0.047460016,1267200,0.0,0,0.04835156825,0.0478750806,-0.01464693821362928,0.005502488300815892
0.054490279,0.055140685,0.054490279,0.055140685,1651200,0.0,0,0.0487099404,0.04802794088000001,0.16183452192683623,0.03670127372023814
0.055140689,0.055140689,0.054750567,0.055075567,576000,0.0,0,0.0490394043,0.04817695272,-0.0011809428918049258,0.03674406262119067
0.055075588,0.055075588,0.054360263,0.054360263,460800,0.0,0,0.049345930100000004,0.048305293879999996,-0.012987682904835096,0.036919165734122884
0.054230221,0.054230221,0.053710064,0.053840104,576000,0.0,0,0.0496232472,0.048423231860000006,-0.009568735898132008,0.03708093801042811
0.053840084,0.05410016,0.053580003,0.05410016,576000,0.0,0,0.04990394075,0.048551463440000005,0.004830154117087204,0.03707895397715974
0.054100148,0.05449027,0.053710032,0.053970113,883200,0.0,0,0.050187758299999996,0.048673272899999995,-0.0024038191384276875,0.037058234655177366
0.053645079,0.053645079,0.053319883,0.053579964,1228800,0.0,0,0.050452068399999994,0.04879237268000001,-0.007228982455530497,0.03715665128252697
0.053775159,0.05410016,0.053775159,0.05410016,1036800,0.0,0,0.050745589050000005,0.04892187638,0.009708778453080047,0.0371271370072924
0.054100161,0.054360243,0.053970127,0.054230202,1497600,0.0,0,0.0510456118,0.04906417092,0.0024037267172591914,0.037109368311682114
0.054230237,0.054815522,0.054230237,0.0544254,960000,0.0,0,0.05134256735,0.049235835879999995,0.003599433393222551,0.037114180156072575
0.054555375,0.054750538,0.054555375,0.054620497,1190400,0.0,0,0.05164286635,0.049393576,0.003584668188015172,0.03710978326334959
0.054620535,0.055075577,0.054620535,0.054945536,768000,0.0,0,0.0519594173,0.049542533300000004,0.005950861267337126,0.03707930605479278
0.055335653,0.055335653,0.055075571,0.055270728,1420800,0.0,0,0.0523050533,0.04970181622,0.0059184425828513465,0.0369728049316084
0.05520558,0.05520558,0.054750539,0.05520558,1305600,0.0,0,0.052641017850000006,0.04985979618,-0.0011787071087611123,0.037008025954020085
0.05520558,0.05520558,0.054750539,0.05520558,921600,0.0,0,0.052976982400000004,0.05001395436,0.0,0.037008025954020085
0.055205601,0.055335642,0.0548806,0.0548806,2150400,0.0,0,0.053290286549999996,0.05016415978,-0.005886723769589874,0.03711113095052037
0.054750543,0.054750543,0.054360219,0.054750543,537600,0.0,0,0.05359067399999999,0.050304836799999995,-0.0023698173853784477,0.03715667484180833
0.054620525,0.054620525,0.05410016,0.05410016,729600,0.0,0,0.05387136755000001,0.050429941,-0.011879023738632144,0.03729540927426784
0.054100115,0.054490236,0.053449918,0.053449918,998400,0.0,0,0.0541355888,0.05054717448,-0.012019225081774332,0.037411709893950595
0.054065254,0.054850652,0.054065254,0.054588851,1804800,0.001758,0,0.05449203055,0.05068590198000001,0.021308414355284855,0.03723973059232435
0.054457944,0.054654397,0.054457944,0.054654397,537600,0.0,0,0.05446771615,0.050824656079999996,0.0012007213707427855,0.008330818870701862
0.054654383,0.054916184,0.054523482,0.054916184,499200,0.0,0,0.05445974699999999,0.05097249594,0.0047898616464472354,0.008408357626050196
0.054981771,0.055439822,0.054981771,0.055374473,1536000,0.0,0,0.0545104575,0.05112950158,0.008345244818904307,0.008033711327287038
0.055374438,0.055701587,0.054981736,0.055701587,691200,0.0,0,0.054603531649999995,0.051285352379999996,0.005907306783759392,0.007705304416948453
0.055570695,0.055570695,0.055112644,0.055505347,576000,0.0,0,0.05467379099999999,0.05143856031999999,-0.0035230594058298648,0.007754597508291404
0.05550534,0.055701589,0.05550534,0.055570688,1651200,0.0,0,0.05475381975,0.051593075079999995,0.0011772019009268497,0.007705486089897852
0.055570722,0.055636268,0.055243572,0.055636268,1612800,0.0,0,0.05485663495,0.051751466600000004,0.0011801185545876614,0.007429131326217131
0.055505374,0.055505374,0.055243573,0.055374473,652800,0.0,0,0.0549203506,0.051905906540000005,-0.004705473774768709,0.0073313642565968
0.055374475,0.055767171,0.055243574,0.055767171,1113600,0.0,0,0.05499719905,0.05206178512,0.007091679229163983,0.007446246365942174
0.055767176,0.056028977,0.055767176,0.056028977,3187200,0.0,0,0.0550773779,0.05222803081999999,0.00469462580413138,0.007467079744828243
0.056028977,0.056028977,0.055767176,0.056028977,768000,0.0,0,0.0551478019,0.05238914552,0.0,0.007456900652602618
0.056028979,0.056225228,0.055767177,0.055898078,2995200,0.0,0,0.055195429,0.052537381300000005,-0.002336273246609566,0.007414999559632917
0.055898055,0.056290757,0.055767154,0.056290757,1996800,0.0,0,0.055246430449999995,0.0526986015,0.007024910588160127,0.00745852462039408
0.056290781,0.056814384,0.056290781,0.056814384,2227200,0.0,0,0.05532687064999999,0.05286901394,0.00930218437105057,0.00766703169449393
0.056814387,0.057730686,0.056814387,0.057730686,1881600,0.0,0,0.055453125949999994,0.053053901880000004,0.016127993220871772,0.00832476126089179
0.058123537,0.059694339,0.058123537,0.059694339,1305600,0.0,0,0.05569381289999999,0.05328191342,0.03401402505419737,0.010706998415988146
0.059694379,0.059694379,0.058254477,0.058254477,1075200,0.0,0,0.055869009600000005,0.05348112772,-0.024120578669947212,0.012389066297058859
0.058385377,0.058778073,0.058385377,0.058647178,537600,0.0,0,0.0560963605,0.05368947633999999,0.006741129956415293,0.011887406600280925
0.058647179,0.059301677,0.058254477,0.058254477,499200,0.0,0,0.05633658845,0.053889970940000004,-0.006695991408145918,0.011562413142380197
0.058254437,0.059694339,0.058123537,0.059694339,921600,0.0,0,0.056591862849999994,0.054114131940000004,0.02471676125424671,0.011846732282156701
0.059825208,0.060283456,0.059825208,0.06021791,998400,0.0,0,0.0568700385,0.0543461998,0.008770865190416144,0.011855134607114667
0.060217972,0.060217972,0.059956171,0.059956171,614400,0.0,0,0.05712203785000001,0.054573032880000004,-0.004346530791254577,0.012035280954053571
0.060021743,0.06054534,0.060021743,0.06054534,1152000,0.0,0,0.0573805812,0.05481677952,0.009826661545814908,0.012064919464718132
0.060545321,0.060545321,0.059759922,0.059759922,614400,0.0,0,0.05758349795000001,0.05504225218,-0.012972393911736324,0.012675640530841813
0.059759957,0.060021758,0.059170801,0.059170801,499200,0.0,0,0.05776677065,0.055255942419999995,-0.009858128663554733,0.012939376108339824
0.059170753,0.059432555,0.058647157,0.058778051,806400,0.0,0,0.0579271388,0.055459213099999995,-0.0066375643621928715,0.013122961081702942
0.058778051,0.059301654,0.058778051,0.058778051,1152000,0.0,0,0.05808422795,0.055659918239999995,0.0,0.013133707019696057
0.059039835,0.059694339,0.059039835,0.059694339,883200,0.0,0,0.05830022124999999,0.055884079239999995,0.015588948330389485,0.013303597142937955
0.059694356,0.060087058,0.059170753,0.06002171,2188800,0.0,0,0.05851294819999999,0.056121203579999994,0.005484121367019368,0.013287806081642069
0.060021697,0.060152598,0.059694344,0.060152598,1382400,0.0,0,0.05871912925,0.05637505522,0.002180677624812777,0.013290451897656323
